BOOKING_ID,BOOKING_TYPE_NAME,PRODUCT_NAME,PLATFORM,CUSTOMER_ID,TRAVELER_ID,BOOKING_DATE,TRAVEL_START,TRAVEL_END,INVOICE_DATE,ONLINE_PURCHASE_FLAG,BOOKING_AMOUNT,SAVINGS_AMOUNT,TRANSACTION_COUNT,segment,segment_label,booking_month
81091735,Reserve,Car,Desktop,1018,2591,2018-09-18,2018-10-08,2018-10-12,,True,1795.38,0.0,1,2,VIP Whale,2018-09
130193712,Reserve,Car,Mobile,1018,1490,2018-01-06,2018-01-24,2018-01-24,,True,59.4,0.0,0,2,VIP Whale,2018-01
97308318,Reserve,Car,Desktop,1018,5451,2018-09-18,2018-09-19,2018-09-22,,True,230.91,0.0,0,2,VIP Whale,2018-09
64871432,Reserve,Car,Desktop,1018,6985,2018-09-18,2018-09-18,2018-09-20,,True,797.46,0.0,0,2,VIP Whale,2018-09
133590920,Reserve,Car,Mobile,1018,3884,2018-11-26,2018-12-03,2018-12-08,,True,1071.84,0.0,2,2,VIP Whale,2018-11
59727444,Reserve,Car,Desktop,1018,6656,2018-03-12,2018-03-22,2018-03-22,,True,26.45,0.0,8,2,VIP Whale,2018-03
136920564,Reserve,Car,Desktop,1018,6647,2018-04-19,2018-05-07,2018-05-10,,True,307.88,0.0,3,2,VIP Whale,2018-04
32417916,Reserve,Car,Mobile,1018,6653,2018-09-17,2018-09-18,2018-09-20,,True,110.4,0.0,6,2,VIP Whale,2018-09
62155088,Reserve,Car,Desktop,1018,9237,2018-06-06,2018-06-18,2018-06-19,,True,740.7,0.0,5,2,VIP Whale,2018-06
162088350,Reserve,Car,Desktop,1018,1029,2018-09-17,2018-09-22,2018-09-23,,True,201.0,0.0,2,2,VIP Whale,2018-09
101379817,Reserve,Car,Desktop,1018,1645,2018-01-09,2018-01-24,2018-01-27,,True,230.91,0.0,1,2,VIP Whale,2018-01
16208506,Reserve,Car,Desktop,1018,2094,2018-09-17,2018-10-06,2018-10-08,,True,236.68,0.0,6,2,VIP Whale,2018-09
83281415,Reserve,Car,Mobile,1018,6017,2018-11-17,2018-11-19,2018-11-21,,True,655.2,0.0,5,2,VIP Whale,2018-11
113458471,Reserve,Car,Mobile,1018,5445,2018-09-17,2018-11-14,2018-11-16,,True,790.08,0.0,6,2,VIP Whale,2018-09
48624432,Reserve,Car,Desktop,1018,5448,2018-09-17,2018-10-10,2018-10-12,,True,56.98,0.0,2,2,VIP Whale,2018-09
149949666,Reserve,Car,Desktop,1018,6653,2018-11-19,2018-11-20,2018-11-22,,True,335.88,0.0,0,2,VIP Whale,2018-11
48194022,Reserve,Car,Desktop,1018,1521,2018-08-28,2018-08-29,2018-08-29,,True,193.2,0.0,0,2,VIP Whale,2018-08
121780376,Reserve,Car,Desktop,1018,2970,2018-04-20,2018-04-22,2018-04-29,,True,865.38,0.0,0,2,VIP Whale,2018-04
145006300,Reserve,Car,Desktop,1018,5027,2018-01-11,2018-01-13,2018-01-14,,True,220.8,0.0,2,2,VIP Whale,2018-01
64827340,Reserve,Car,Desktop,1018,6656,2018-09-17,2018-09-18,2018-09-18,,True,351.12,0.0,0,2,VIP Whale,2018-09
162066270,Reserve,Car,Desktop,1018,1977,2018-09-17,2018-10-01,2018-10-06,,True,907.2,0.0,1,2,VIP Whale,2018-09
64826156,Reserve,Car,Desktop,1018,5049,2018-09-17,2018-10-17,2018-10-17,,True,345.18,0.0,1,2,VIP Whale,2018-09
61806168,Reserve,Car,Mobile,1018,6017,2018-05-24,2018-06-10,2018-06-11,,True,518.4,0.0,2,2,VIP Whale,2018-05
145857663,Reserve,Car,Desktop,1018,3268,2018-09-17,2018-09-19,2018-09-20,,True,423.2,0.0,8,2,VIP Whale,2018-09
73305675,Reserve,Car,Desktop,1018,2257,2018-02-02,2018-02-03,2018-02-04,,True,196.98,0.0,9,2,VIP Whale,2018-02
113442035,Reserve,Car,Desktop,1018,5981,2018-09-17,2018-10-01,2018-10-05,,True,692.75,0.0,1,2,VIP Whale,2018-09
145691580,Reserve,Car,Mobile,1018,3526,2018-01-20,2018-01-23,2018-01-24,,True,28.13,0.0,7,2,VIP Whale,2018-01
31130254,Reserve,Car,Desktop,1018,3138,2018-06-10,2018-06-11,2018-06-11,,True,192.96,0.0,3,2,VIP Whale,2018-06
144296230,Reserve,Car,Desktop,1018,1988,2018-01-02,2018-02-05,2018-02-10,,True,412.56,0.0,9,2,VIP Whale,2018-01
44792424,Reserve,Car,Desktop,1018,5446,2018-03-12,2018-03-19,2018-03-20,,True,157.1,0.0,8,2,VIP Whale,2018-03
61296796,Reserve,Car,Desktop,1018,3073,2018-05-06,2018-05-07,2018-05-08,,True,76.08,0.0,4,2,VIP Whale,2018-05
64809396,Reserve,Car,Desktop,1018,8886,2018-09-16,2018-09-22,2018-09-22,,True,69.98,0.0,4,2,VIP Whale,2018-09
89552838,Reserve,Car,Desktop,1018,6658,2018-03-10,2018-03-12,2018-03-16,,True,1056.0,0.0,9,2,VIP Whale,2018-03
113403143,Reserve,Car,Desktop,1018,2069,2018-09-15,2018-09-16,2018-09-17,,True,279.25,0.0,4,2,VIP Whale,2018-09
514391448,Reserve,Hotel,Desktop,1018,1316,2018-09-15,2018-10-16,2018-10-18,,True,712.0,0.0,1,2,VIP Whale,2018-09
577133472,Reserve,Hotel,Mobile,1018,6649,2018-12-10,2019-01-28,2019-01-29,,True,534.0,0.0,3,2,VIP Whale,2018-12
32388810,Reserve,Car,Desktop,1018,7869,2018-09-14,2018-09-20,2018-09-22,,True,110.4,0.0,4,2,VIP Whale,2018-09
49982958,Reserve,Car,Desktop,1018,1201,2018-11-19,2018-11-20,2018-11-21,,True,110.4,0.0,6,2,VIP Whale,2018-11
131176080,Reserve,Car,Desktop,1018,2364,2018-01-22,2018-01-24,2018-01-26,,True,162.0,0.0,5,2,VIP Whale,2018-01
147969040,Reserve,Car,Desktop,1018,1775,2018-02-21,2018-02-24,2018-02-24,,True,190.8,0.0,0,2,VIP Whale,2018-02
61467376,Reserve,Car,Desktop,1018,1261,2018-05-12,2018-05-13,2018-05-29,,True,5365.2,0.0,7,2,VIP Whale,2018-05
107823905,Reserve,Car,Desktop,1018,6647,2018-05-17,2018-05-17,2018-05-18,,True,110.4,0.0,8,2,VIP Whale,2018-05
16193673,Reserve,Car,Desktop,1018,9057,2018-09-14,2018-09-15,2018-09-30,,True,2881.36,0.0,5,2,VIP Whale,2018-09
16116727,Reserve,Car,Desktop,1018,1332,2018-09-05,2018-09-27,2018-10-01,,True,1007.82,0.0,6,2,VIP Whale,2018-09
145725417,Reserve,Car,Desktop,1018,1820,2018-09-14,2018-09-19,2018-09-21,,True,68.88,0.0,0,2,VIP Whale,2018-09
59506644,Reserve,Car,Desktop,1018,5446,2018-03-05,2018-03-06,2018-03-11,,False,277.19,0.0,3,2,VIP Whale,2018-03
33469908,Reserve,Car,Desktop,1018,8392,2018-11-30,2018-11-30,2018-12-05,,True,630.0,0.0,8,2,VIP Whale,2018-11
133887392,Reserve,Car,Desktop,1018,1218,2018-11-30,2018-12-21,2018-12-24,,True,3017.6,0.0,9,2,VIP Whale,2018-11
45394878,Reserve,Car,Desktop,1018,4893,2018-04-09,2018-04-24,2018-04-26,,True,491.31,0.0,7,2,VIP Whale,2018-04
92708796,Reserve,Car,Mobile,1018,3984,2018-05-24,2018-06-06,2018-06-08,,True,548.8,0.0,6,2,VIP Whale,2018-05
97106724,Reserve,Car,Desktop,1018,2058,2018-09-13,2018-09-19,2018-09-20,,True,31.42,0.0,1,2,VIP Whale,2018-09
129471976,Reserve,Car,Desktop,1018,7093,2018-09-13,2018-09-17,2018-09-17,,True,281.4,0.0,2,2,VIP Whale,2018-09
513501104,Reserve,Hotel,Desktop,1018,6233,2018-09-13,2018-09-18,2018-09-19,,True,738.0,0.0,9,2,VIP Whale,2018-09
90778110,Reserve,Car,Desktop,1018,1348,2018-04-09,2018-04-12,2018-04-14,,True,529.0,0.0,4,2,VIP Whale,2018-04
93175716,Reserve,Car,Mobile,1018,6645,2018-06-05,2018-06-11,2018-06-12,,True,57.84,0.0,7,2,VIP Whale,2018-06
161185490,Reserve,Car,Desktop,1018,3315,2018-09-05,2018-09-10,2018-09-12,,True,331.2,0.0,5,2,VIP Whale,2018-09
80879210,Reserve,Car,Desktop,1018,3861,2018-09-12,2018-10-16,2018-10-17,,True,264.4,0.0,6,2,VIP Whale,2018-09
145580607,Reserve,Car,Desktop,1018,1685,2018-09-12,2018-09-26,2018-09-26,,True,594.0,0.0,5,2,VIP Whale,2018-09
92417736,Reserve,Car,Desktop,1018,7574,2018-05-17,2018-05-21,2018-05-22,,True,116.22,0.0,5,2,VIP Whale,2018-05
124228440,Reserve,Car,Desktop,1018,6654,2018-06-05,2018-06-20,2018-06-22,,True,476.1,0.0,0,2,VIP Whale,2018-06
149256380,Reserve,Car,Mobile,1018,6658,2018-03-10,2018-03-14,2018-03-15,,True,115.68,0.0,1,2,VIP Whale,2018-03
119404872,Reserve,Car,Desktop,1018,6642,2018-03-10,2018-03-12,2018-03-13,,True,137.76,0.0,8,2,VIP Whale,2018-03
64695244,Reserve,Car,Mobile,1018,5448,2018-09-12,2018-09-21,2018-09-22,,True,576.0,0.0,0,2,VIP Whale,2018-09
116625544,Reserve,Car,Desktop,1018,4651,2018-11-19,2018-11-23,2018-11-28,,True,1576.8,0.0,6,2,VIP Whale,2018-11
64693296,Reserve,Car,Mobile,1018,5712,2018-09-12,2018-09-18,2018-09-20,,True,578.4,0.0,0,2,VIP Whale,2018-09
139755330,Reserve,Car,Desktop,1018,5470,2018-06-05,2018-06-15,2018-06-15,,True,264.6,0.0,7,2,VIP Whale,2018-06
32237494,Reserve,Car,Desktop,1018,9057,2018-09-05,2018-09-06,2018-09-07,,True,110.4,0.0,0,2,VIP Whale,2018-09
564405687,Reserve,Hotel,Desktop,1018,5444,2018-08-01,2018-09-10,2018-09-13,,True,1269.0,0.0,2,2,VIP Whale,2018-08
84017675,Reserve,Car,Desktop,1018,3061,2018-12-12,2018-12-12,2018-12-14,,True,1421.73,0.0,8,2,VIP Whale,2018-12
96990750,Reserve,Car,Desktop,1018,5959,2018-09-11,2018-09-15,2018-09-18,,True,169.2,0.0,2,2,VIP Whale,2018-09
48494739,Reserve,Car,Desktop,1018,4630,2018-09-11,2018-09-20,2018-09-21,,True,730.08,0.0,4,2,VIP Whale,2018-09
64658596,Reserve,Car,Desktop,1018,8005,2018-09-11,2018-09-17,2018-09-19,,True,321.6,0.0,5,2,VIP Whale,2018-09
47303535,Reserve,Car,Desktop,1018,5962,2018-07-11,2018-07-12,2018-07-14,,True,733.04,0.0,7,2,VIP Whale,2018-07
161642630,Reserve,Car,Desktop,1018,6647,2018-09-11,2018-09-12,2018-09-13,,True,211.6,0.0,3,2,VIP Whale,2018-09
145471158,Reserve,Car,Desktop,1018,1155,2018-09-11,2018-09-27,2018-10-02,,True,1060.32,0.0,3,2,VIP Whale,2018-09
64652388,Reserve,Car,Desktop,1018,5444,2018-09-11,2018-09-20,2018-09-21,,True,614.04,0.0,6,2,VIP Whale,2018-09
143091081,Reserve,Car,Desktop,1018,9237,2018-08-01,2018-09-03,2018-09-04,,True,647.64,0.0,3,2,VIP Whale,2018-08
63395388,Reserve,Car,Desktop,1018,3646,2018-07-24,2018-07-24,2018-07-25,,True,206.64,0.0,7,2,VIP Whale,2018-07
415377487,Reserve,Hotel,Desktop,1018,4959,2018-05-19,2018-06-07,2018-06-08,,True,796.46,0.0,9,2,VIP Whale,2018-05
141532641,Reserve,Car,Desktop,1018,1529,2018-07-04,2018-07-11,2018-07-12,,True,691.32,0.0,3,2,VIP Whale,2018-07
178019058,Reserve,Hotel,Desktop,1018,6654,2018-05-19,2018-06-07,2018-06-08,,True,227.56,0.0,6,2,VIP Whale,2018-05
134274375,Reserve,Car,Desktop,1018,2893,2018-03-09,2018-03-13,2018-03-15,,True,1205.3,0.0,8,2,VIP Whale,2018-03
15898998,Reserve,Car,Desktop,1018,5438,2018-08-01,2018-09-03,2018-09-17,,True,2284.14,0.0,9,2,VIP Whale,2018-08
109869690,Reserve,Car,Desktop,1018,7201,2018-06-29,2018-09-10,2018-09-14,,True,1984.41,0.0,3,2,VIP Whale,2018-06
138623274,Reserve,Car,Desktop,1018,4997,2018-05-17,2018-05-19,2018-05-22,,True,1087.76,0.0,6,2,VIP Whale,2018-05
16153073,Reserve,Car,Mobile,1018,5898,2018-09-10,2018-09-17,2018-09-18,,True,390.95,0.0,2,2,VIP Whale,2018-09
16152760,Reserve,Car,Mobile,1018,3154,2018-09-10,2018-09-11,2018-09-11,,True,576.0,0.0,2,2,VIP Whale,2018-09
119350768,Reserve,Car,Desktop,1018,6649,2018-03-09,2018-03-15,2018-03-15,,True,933.38,0.0,6,2,VIP Whale,2018-03
62078724,Reserve,Car,Desktop,1018,1367,2018-06-04,2018-06-19,2018-06-19,,True,202.44,0.0,1,2,VIP Whale,2018-06
43658199,Reserve,Car,Mobile,1018,8886,2018-01-18,2018-02-15,2018-02-16,,True,468.3,0.0,5,2,VIP Whale,2018-01
77597835,Reserve,Car,Desktop,1018,1934,2018-06-04,2018-06-08,2018-06-14,,False,852.2,0.0,7,2,VIP Whale,2018-06
48453519,Reserve,Car,Desktop,1018,6233,2018-09-10,2018-09-18,2018-09-19,,True,888.84,0.0,8,2,VIP Whale,2018-09
62114056,Reserve,Car,Desktop,1018,6646,2018-06-05,2018-06-18,2018-06-19,,True,740.7,0.0,5,2,VIP Whale,2018-06
80755085,Reserve,Car,Desktop,1018,4744,2018-09-10,2018-09-17,2018-09-19,,True,105.8,0.0,7,2,VIP Whale,2018-09
161530610,Reserve,Car,Desktop,1018,3154,2018-09-10,2018-09-20,2018-09-21,,True,164.6,0.0,6,2,VIP Whale,2018-09
129207592,Reserve,Car,Desktop,1018,4744,2018-09-10,2018-09-17,2018-09-18,,True,158.7,0.0,2,2,VIP Whale,2018-09
15043937,Reserve,Car,Desktop,1018,5927,2018-03-27,2018-03-27,2018-03-29,,True,493.8,0.0,5,2,VIP Whale,2018-03
30087716,Reserve,Car,Desktop,1018,6065,2018-03-27,2018-04-23,2018-04-23,,True,289.2,0.0,0,2,VIP Whale,2018-03
48435396,Reserve,Car,Desktop,1018,6072,2018-09-08,2018-09-11,2018-09-12,,True,924.7,0.0,1,2,VIP Whale,2018-09
50530041,Reserve,Car,Desktop,1018,5123,2018-12-21,2018-12-23,2018-12-24,,True,211.6,0.0,5,2,VIP Whale,2018-12
96831012,Reserve,Car,Desktop,1018,6069,2018-09-07,2018-09-08,2018-09-08,,True,172.8,0.0,3,2,VIP Whale,2018-09
112968023,Reserve,Car,Desktop,1018,2161,2018-09-07,2018-09-11,2018-09-12,,True,750.0,0.0,9,2,VIP Whale,2018-09
32276178,Reserve,Car,Desktop,1018,1025,2018-09-07,2018-09-11,2018-09-14,,True,423.0,0.0,9,2,VIP Whale,2018-09
80675380,Reserve,Car,Desktop,1018,9237,2018-09-07,2018-09-10,2018-09-10,,True,65.96,0.0,4,2,VIP Whale,2018-09
16137534,Reserve,Car,Desktop,1018,5539,2018-09-07,2018-09-08,2018-09-15,,True,1014.06,0.0,0,2,VIP Whale,2018-09
129097056,Reserve,Car,Desktop,1018,5444,2018-09-07,2018-10-05,2018-10-05,,True,500.5,0.0,5,2,VIP Whale,2018-09
161365630,Reserve,Car,Mobile,1018,4140,2018-09-07,2018-09-12,2018-09-12,,True,140.65,0.0,7,2,VIP Whale,2018-09
109699751,Reserve,Car,Desktop,1018,6487,2018-06-25,2018-07-02,2018-07-04,,True,164.6,0.0,1,2,VIP Whale,2018-06
284224880,Reserve,Hotel,Mobile,1018,5444,2018-03-13,2018-04-02,2018-04-04,,True,552.0,0.0,7,2,VIP Whale,2018-03
32271242,Reserve,Car,Desktop,1018,7520,2018-09-07,2018-09-11,2018-09-13,,True,188.49,0.0,3,2,VIP Whale,2018-09
145156284,Reserve,Car,Desktop,1018,3482,2018-09-06,2018-09-10,2018-09-10,,True,79.02,0.0,8,2,VIP Whale,2018-09
366395838,Reserve,Hotel,Desktop,1018,4410,2018-06-11,2018-06-11,2018-06-12,,True,346.6,0.0,3,2,VIP Whale,2018-06
50516019,Reserve,Car,Desktop,1018,5448,2018-12-20,2019-01-21,2019-01-23,,True,438.6,0.0,8,2,VIP Whale,2018-12
48011256,Reserve,Car,Desktop,1018,5022,2018-08-18,2018-08-20,2018-09-10,,True,8657.2,0.0,0,2,VIP Whale,2018-08
32254234,Reserve,Car,Desktop,1018,5442,2018-09-06,2018-10-09,2018-10-11,,True,562.8,0.0,1,2,VIP Whale,2018-09
112885969,Reserve,Car,Desktop,1018,5604,2018-09-06,2018-09-07,2018-09-08,,True,81.17,0.0,9,2,VIP Whale,2018-09
61878380,Reserve,Car,Desktop,1018,1806,2018-05-28,2018-06-01,2018-06-02,,True,94.26,0.0,6,2,VIP Whale,2018-05
133701714,Reserve,Car,Desktop,1018,2180,2018-03-01,2018-03-08,2018-03-09,,True,282.78,0.0,3,2,VIP Whale,2018-03
32237286,Reserve,Car,Desktop,1018,5117,2018-09-05,2018-09-07,2018-09-10,,True,869.4,0.0,9,2,VIP Whale,2018-09
32237042,Reserve,Car,Mobile,1018,4745,2018-09-05,2018-09-07,2018-09-11,,True,622.1,0.0,4,2,VIP Whale,2018-09
145064682,Reserve,Car,Mobile,1018,2759,2018-09-05,2018-09-24,2018-09-28,,True,271.2,0.0,4,2,VIP Whale,2018-09
101022450,Reserve,Car,Mobile,1018,1053,2018-12-20,2019-01-14,2019-01-19,,True,2539.32,0.0,2,2,VIP Whale,2018-12
127779020,Reserve,Hotel,Desktop,1018,7665,2018-09-05,2018-10-10,2018-10-11,,True,198.96,0.0,4,2,VIP Whale,2018-09
60110736,Reserve,Car,Mobile,1018,6657,2018-03-24,2018-03-26,2018-03-29,,True,316.8,0.0,9,2,VIP Whale,2018-03
64468480,Reserve,Car,Desktop,1018,5137,2018-09-05,2018-09-17,2018-09-19,,True,1021.68,0.0,2,2,VIP Whale,2018-09
15043379,Reserve,Car,Desktop,1018,4493,2018-03-27,2018-03-29,2018-03-30,,True,26.45,0.0,5,2,VIP Whale,2018-03
126444608,Reserve,Car,Desktop,1018,6410,2018-07-17,2018-07-23,2018-07-26,,True,574.56,0.0,2,2,VIP Whale,2018-07
30136934,Reserve,Car,Desktop,1018,1485,2018-03-30,2018-04-03,2018-04-05,,True,450.08,0.0,1,2,VIP Whale,2018-03
120545400,Reserve,Car,Mobile,1018,6471,2018-03-30,2018-04-15,2018-04-16,,True,431.85,0.0,2,2,VIP Whale,2018-03
96908424,Reserve,Car,Desktop,1018,3538,2018-09-10,2018-09-12,2018-09-14,,True,206.64,0.0,1,2,VIP Whale,2018-09
108151988,Reserve,Car,Mobile,1018,1651,2018-05-24,2018-06-04,2018-06-05,,True,335.1,0.0,3,2,VIP Whale,2018-05
30135876,Reserve,Car,Desktop,1018,1179,2018-03-30,2018-04-06,2018-04-06,,True,1210.26,0.0,3,2,VIP Whale,2018-03
15961406,Reserve,Car,Desktop,1018,7685,2018-08-11,2018-08-20,2018-08-21,,True,263.16,0.0,1,2,VIP Whale,2018-08
83506170,Reserve,Car,Desktop,1018,1733,2018-11-26,2018-12-06,2018-12-06,,True,253.17,0.0,7,2,VIP Whale,2018-11
135609480,Reserve,Car,Desktop,1018,2539,2018-03-30,2018-04-01,2018-04-02,,True,370.3,0.0,9,2,VIP Whale,2018-03
31911184,Reserve,Car,Desktop,1018,7366,2018-08-10,2018-08-13,2018-08-18,,True,946.08,0.0,7,2,VIP Whale,2018-08
94243782,Reserve,Car,Mobile,1018,4783,2018-07-02,2018-07-09,2018-07-13,,True,1984.41,0.0,9,2,VIP Whale,2018-07
31897046,Reserve,Car,Desktop,1018,5587,2018-08-09,2018-08-23,2018-08-24,,True,393.82,0.0,8,2,VIP Whale,2018-08
79317920,Reserve,Car,Desktop,1018,5137,2018-07-26,2018-07-30,2018-08-01,,True,540.25,0.0,1,2,VIP Whale,2018-07
503639400,Reserve,Hotel,Desktop,1018,1963,2018-08-08,2018-09-11,2018-09-12,,True,448.35,0.0,1,2,VIP Whale,2018-08
111583717,Reserve,Car,Desktop,1018,1370,2018-08-08,2018-08-08,2018-08-15,,True,895.0,0.0,9,2,VIP Whale,2018-08
60246096,Reserve,Car,Desktop,1018,8272,2018-03-29,2018-04-16,2018-04-19,,True,1752.6,0.0,1,2,VIP Whale,2018-03
150614170,Reserve,Car,Desktop,1018,6659,2018-03-29,2018-04-05,2018-04-06,,True,79.35,0.0,9,2,VIP Whale,2018-03
150429470,Reserve,Car,Desktop,1018,8766,2018-03-27,2018-04-03,2018-04-05,,True,184.46,0.0,0,2,VIP Whale,2018-03
15042819,Reserve,Car,Desktop,1018,5445,2018-03-27,2018-03-29,2018-04-27,,True,3456.0,0.0,3,2,VIP Whale,2018-03
30121628,Reserve,Car,Desktop,1018,3097,2018-03-29,2018-04-03,2018-04-04,,True,565.47,0.0,6,2,VIP Whale,2018-03
715346250,Reserve,Hotel,Desktop,1018,6650,2018-11-26,2018-11-26,2018-11-27,,True,1173.2,0.0,5,2,VIP Whale,2018-11
135545436,Reserve,Car,Desktop,1018,3102,2018-03-29,2018-04-13,2018-04-17,,True,2194.8,0.0,0,2,VIP Whale,2018-03
105423339,Reserve,Car,Desktop,1018,5127,2018-03-29,2018-03-30,2018-04-04,,True,1113.93,0.0,0,2,VIP Whale,2018-03
79662700,Reserve,Car,Desktop,1018,6134,2018-08-07,2018-08-28,2018-08-29,,True,125.66,0.0,6,2,VIP Whale,2018-08
503194400,Reserve,Hotel,Desktop,1018,6924,2018-08-07,2018-08-28,2018-08-29,,True,144.0,0.0,3,2,VIP Whale,2018-08
158918840,Reserve,Car,Mobile,1018,2556,2018-07-31,2018-08-29,2018-08-29,,True,28.92,0.0,7,2,VIP Whale,2018-07
123604592,Reserve,Car,Desktop,1018,5448,2018-05-24,2018-06-25,2018-06-26,,True,959.6,0.0,0,2,VIP Whale,2018-05
503047944,Reserve,Hotel,Desktop,1018,4178,2018-08-06,2018-08-07,2018-08-08,,True,150.0,0.0,0,2,VIP Whale,2018-08
150537920,Reserve,Car,Desktop,1018,8465,2018-03-28,2018-04-13,2018-04-13,,True,636.0,0.0,9,2,VIP Whale,2018-03
30107378,Reserve,Car,Desktop,1018,5921,2018-03-28,2018-04-05,2018-04-07,,True,90.07,0.0,7,2,VIP Whale,2018-03
105419223,Reserve,Car,Desktop,1018,5637,2018-03-29,2018-04-04,2018-04-06,,True,1015.2,0.0,7,2,VIP Whale,2018-03
135248985,Reserve,Car,Desktop,1018,1426,2018-03-24,2018-03-26,2018-03-28,,True,560.52,0.0,1,2,VIP Whale,2018-03
45160059,Reserve,Car,Desktop,1018,6650,2018-03-28,2018-03-29,2018-03-30,,True,688.8,0.0,3,2,VIP Whale,2018-03
45157878,Reserve,Car,Desktop,1018,2427,2018-03-28,2018-04-03,2018-04-05,,True,861.84,0.0,8,2,VIP Whale,2018-03
45157521,Reserve,Car,Desktop,1018,4846,2018-03-28,2018-03-31,2018-04-03,,True,948.96,0.0,9,2,VIP Whale,2018-03
90313950,Reserve,Car,Desktop,1018,5441,2018-03-28,2018-03-29,2018-04-02,,True,530.16,0.0,8,2,VIP Whale,2018-03
97877118,Reserve,Car,Desktop,1018,5443,2018-10-01,2018-10-02,2018-11-01,,True,3019.2,0.0,0,2,VIP Whale,2018-10
434309454,Reserve,Hotel,Desktop,1018,7934,2018-12-17,2019-01-14,2019-01-17,,True,1104.0,0.0,1,2,VIP Whale,2018-12
120785328,Reserve,Car,Desktop,1018,1220,2018-04-04,2018-04-10,2018-04-20,,True,4311.05,0.0,9,2,VIP Whale,2018-04
152282310,Reserve,Car,Desktop,1018,2048,2018-04-21,2018-04-23,2018-04-26,,True,739.2,0.0,7,2,VIP Whale,2018-04
100407162,Reserve,Car,Desktop,1018,4668,2018-11-30,2018-12-06,2018-12-06,,True,26.45,0.0,9,2,VIP Whale,2018-11
143389593,Reserve,Car,Desktop,1018,1075,2018-08-07,2018-08-08,2018-08-13,,True,427.8,0.0,7,2,VIP Whale,2018-08
117750437,Reserve,Car,Desktop,1018,2286,2018-12-17,2019-01-22,2019-01-27,,True,662.7,0.0,9,2,VIP Whale,2018-12
117749534,Reserve,Car,Mobile,1018,1070,2018-12-17,2018-12-18,2018-12-18,,True,390.95,0.0,3,2,VIP Whale,2018-12
60851112,Reserve,Car,Desktop,1018,3519,2018-04-19,2018-04-26,2018-04-28,,True,168.78,0.0,8,2,VIP Whale,2018-04
30692536,Reserve,Car,Desktop,1018,1636,2018-05-09,2018-06-09,2018-06-12,,True,1384.38,0.0,4,2,VIP Whale,2018-05
151002054,Reserve,Car,Desktop,1018,6368,2018-12-07,2018-12-12,2018-12-15,,True,82.08,0.0,0,2,VIP Whale,2018-12
148146590,Reserve,Car,Desktop,1018,8090,2018-02-23,2018-03-05,2018-03-05,,True,291.84,0.0,8,2,VIP Whale,2018-02
90967842,Reserve,Car,Mobile,1018,6308,2018-04-12,2018-04-24,2018-04-26,,True,1026.72,0.0,4,2,VIP Whale,2018-04
61232508,Reserve,Car,Mobile,1018,1802,2018-05-03,2018-05-29,2018-05-30,,True,263.16,0.0,2,2,VIP Whale,2018-05
142717023,Reserve,Car,Desktop,1018,5448,2018-07-25,2018-07-28,2018-07-30,,True,1063.28,0.0,8,2,VIP Whale,2018-07
155683110,Reserve,Car,Desktop,1018,5446,2018-06-11,2018-06-13,2018-06-15,,True,276.69,0.0,2,2,VIP Whale,2018-06
15213362,Reserve,Car,Desktop,1018,6647,2018-04-19,2018-05-15,2018-05-17,,True,165.6,0.0,4,2,VIP Whale,2018-04
151371072,Reserve,Car,Mobile,1018,4950,2018-12-16,2019-01-14,2019-01-17,,True,895.68,0.0,5,2,VIP Whale,2018-12
30692402,Reserve,Car,Mobile,1018,1459,2018-05-09,2018-05-12,2018-05-13,,True,108.0,0.0,3,2,VIP Whale,2018-05
29941612,Reserve,Car,Desktop,1018,6415,2018-03-16,2018-03-18,2018-03-20,,True,110.4,0.0,2,2,VIP Whale,2018-03
152282230,Reserve,Car,Desktop,1018,6659,2018-04-21,2018-04-23,2018-04-26,,True,468.0,0.0,5,2,VIP Whale,2018-04
723109630,Reserve,Hotel,Mobile,1018,4911,2018-12-14,2019-01-11,2019-01-14,,True,3247.11,0.0,3,2,VIP Whale,2018-12
66640188,Reserve,Car,Desktop,1018,5445,2018-11-19,2018-11-19,2018-11-21,,True,1382.72,0.0,4,2,VIP Whale,2018-11
50440752,Reserve,Car,Desktop,1018,8486,2018-12-14,2019-01-28,2019-01-29,,True,231.36,0.0,0,2,VIP Whale,2018-12
91903500,Reserve,Car,Desktop,1018,3775,2018-05-04,2018-05-31,2018-06-02,,True,511.2,0.0,5,2,VIP Whale,2018-05
14962194,Reserve,Car,Desktop,1018,2613,2018-03-15,2018-04-10,2018-04-14,,True,3422.4,0.0,5,2,VIP Whale,2018-03
29924488,Reserve,Car,Desktop,1018,5692,2018-03-15,2018-03-20,2018-03-21,,True,294.0,0.0,8,2,VIP Whale,2018-03
16812593,Reserve,Car,Desktop,1018,5206,2018-12-14,2018-12-19,2019-01-05,,True,4749.1,0.0,1,2,VIP Whale,2018-12
153170990,Reserve,Car,Desktop,1018,6030,2018-05-04,2018-06-04,2018-06-08,,True,525.6,0.0,3,2,VIP Whale,2018-05
16812382,Reserve,Car,Desktop,1018,6649,2018-12-14,2018-12-17,2018-12-20,,False,455.04,0.0,9,2,VIP Whale,2018-12
129206992,Reserve,Car,Desktop,1018,6213,2018-09-10,2018-09-10,2018-09-11,,True,82.8,0.0,7,2,VIP Whale,2018-09
